unix_time,latitude,longitude,altitude(m),RSRP,RSRQ,RSSI,SINR,CellID
16443409629,40.694068722315,-73.955250638843,0.543016138008,-82.0,-45.0,-15.0,100.0,0BB8D08
16443409630,40.694068721573,-73.955250639214,0.543331478390,-82.0,-45.0,-15.0,100.0,0BB8D08
16443409631,40.694068720831,-73.955250639584,0.543646818772,-82.0,-45.0,-15.0,100.0,0BB8D08
16443409632,40.694068720089,-73.955250639955,0.543962159154,-82.0,-45.2,-15.3,100.2,0BB8D08
16443409633,40.694068719347,-73.955250640326,0.544277499536,-82.0,-45.4,-15.7,100.4,0BB8D08
16443409634,40.694068718605,-73.955250640697,0.544592839918,-82.0,-45.6,-16.0,100.6,0BB8D08
16443409635,40.694068717863,-73.955250641068,0.544908180301,-82.0,-45.8,-15.5,100.8,0BB8D08
16443409636,40.694068717121,-73.955250641439,0.545223520683,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409637,40.694068716379,-73.955250641810,0.545538861065,-82.0,-45.8,-15.0,100.8,0BB8D08
16443409638,40.694068715637,-73.955250642181,0.545854201447,-82.0,-45.5,-15.0,100.5,0BB8D08
16443409639,40.694068714895,-73.955250642552,0.546169541829,-82.0,-45.2,-15.0,100.2,0BB8D08
16443409640,40.694068714153,-73.955250642923,0.546484882211,-82.0,-45.0,-15.0,100.0,0BB8D08
16443409641,40.694068713411,-73.955250643294,0.546800222593,-82.0,-45.0,-15.0,99.0,0BB8D08
16443409642,40.694068712669,-73.955250643665,0.547115562975,-82.0,-45.0,-15.0,98.0,0BB8D08
16443409643,40.694068711927,-73.955250644036,0.547430903357,-82.0,-45.0,-15.0,97.0,0BB8D08
16443409644,40.694068711185,-73.955250644407,0.547746243740,-82.0,-45.0,-15.5,96.0,0BB8D08
16443409645,40.694068710443,-73.955250644778,0.548061584122,-82.0,-45.0,-16.0,95.0,0BB8D08
16443409646,40.694068709701,-73.955250645149,0.548376924504,-82.0,-45.0,-16.0,97.0,0BB8D08
16443409647,40.694068708959,-73.955250645520,0.548692264886,-82.0,-45.0,-16.0,99.0,0BB8D08
16443409648,40.694068708217,-73.955250645891,0.549007605268,-82.0,-45.0,-16.0,101.0,0BB8D08
16443409649,40.694068707475,-73.955250646262,0.549322945650,-82.0,-45.0,-16.0,103.0,0BB8D08
16443409650,40.694068706733,-73.955250646633,0.549638286032,-82.0,-45.2,-16.0,102.2,0BB8D08
16443409651,40.694068705991,-73.955250647004,0.549953626414,-82.0,-45.4,-16.0,101.4,0BB8D08
16443409652,40.694068705249,-73.955250647375,0.550268966797,-82.0,-45.6,-16.0,100.6,0BB8D08
16443409653,40.694068704508,-73.955250647746,0.550584307179,-82.0,-45.8,-16.0,99.8,0BB8D08
16443409654,40.694068703766,-73.955250648117,0.550899647561,-82.0,-46.0,-16.0,99.0,0BB8D08
16443409655,40.694068703024,-73.955250648488,0.551214987943,-82.0,-46.5,-15.7,101.2,0BB8D08
16443409656,40.694068702282,-73.955250648859,0.551530328325,-82.0,-47.0,-15.3,103.5,0BB8D08
16443409657,40.694068701540,-73.955250649230,0.551845668707,-82.0,-47.5,-15.0,105.8,0BB8D08
16443409658,40.694068700798,-73.955250649601,0.552161009089,-82.0,-48.0,-15.0,108.0,0BB8D08
16443409659,40.694068700056,-73.955250649972,0.552476349471,-82.0,-47.6,-15.0,106.6,0BB8D08
16443409660,40.694068699314,-73.955250650343,0.552791689853,-82.0,-47.2,-15.0,105.2,0BB8D08
16443409661,40.694068698572,-73.955250650714,0.553107030236,-82.0,-46.8,-15.0,103.8,0BB8D08
16443409662,40.694068697830,-73.955250651085,0.553422370618,-82.0,-46.4,-15.0,102.4,0BB8D08
16443409663,40.694068697088,-73.955250651456,0.553737711000,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409664,40.694068696346,-73.955250651827,0.554053051382,-82.0,-45.8,-14.7,102.4,0BB8D08
16443409665,40.694068695604,-73.955250652198,0.554368391764,-82.0,-45.6,-14.3,103.8,0BB8D08
16443409666,40.694068694862,-73.955250652569,0.554683732146,-82.0,-45.4,-14.0,105.2,0BB8D08
16443409667,40.694068694120,-73.955250652940,0.554999072528,-82.0,-45.2,-14.5,106.6,0BB8D08
16443409668,40.694068693378,-73.955250653311,0.555314412910,-82.0,-45.0,-15.0,108.0,0BB8D08
16443409669,40.694068692636,-73.955250653682,0.555629753293,-82.0,-44.8,-15.3,105.2,0BB8D08
16443409670,40.694068691894,-73.955250654053,0.555945093675,-82.0,-44.5,-15.7,102.5,0BB8D08
16443409671,40.694068691152,-73.955250654424,0.556260434057,-82.0,-44.2,-16.0,99.8,0BB8D08
16443409672,40.694068690410,-73.955250654795,0.556575774439,-82.0,-44.0,-16.0,97.0,0BB8D08
16443409673,40.694068689668,-73.955250655166,0.556891114821,-82.0,-44.2,-16.0,98.2,0BB8D08
16443409674,40.694068688926,-73.955250655537,0.557206455203,-82.0,-44.4,-16.0,99.4,0BB8D08
16443409675,40.694068688184,-73.955250655908,0.557521795585,-82.0,-44.6,-16.0,100.6,0BB8D08
16443409676,40.694068687442,-73.955250656279,0.557837135967,-82.0,-44.8,-16.0,101.8,0BB8D08
16443409677,40.694068686700,-73.955250656650,0.558152476349,-82.0,-45.0,-16.0,103.0,0BB8D08
16443409678,40.694068685958,-73.955250657021,0.558467816732,-82.0,-45.5,-15.7,105.5,0BB8D08
16443409679,40.694068685216,-73.955250657392,0.558783157114,-82.0,-46.0,-15.3,108.0,0BB8D08
16443409680,40.694068684474,-73.955250657763,0.559098497496,-82.0,-46.5,-15.0,110.5,0BB8D08
16443409681,40.694068683732,-73.955250658134,0.559413837878,-82.0,-47.0,-15.0,113.0,0BB8D08
16443409682,40.694068682990,-73.955250658505,0.559729178260,-82.0,-46.8,-15.0,110.6,0BB8D08
16443409683,40.694068682248,-73.955250658876,0.560044518642,-82.0,-46.6,-15.0,108.2,0BB8D08
16443409684,40.694068681506,-73.955250659247,0.560359859024,-82.0,-46.4,-15.0,105.8,0BB8D08
16443409685,40.694068680764,-73.955250659618,0.560675199406,-82.0,-46.2,-15.0,103.4,0BB8D08
16443409686,40.694068680022,-73.955250659989,0.560990539789,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409687,40.694068679280,-73.955250660360,0.561305880171,-82.0,-46.0,-15.3,100.6,0BB8D08
16443409688,40.694068678538,-73.955250660731,0.561621220553,-82.0,-46.0,-15.7,100.2,0BB8D08
16443409689,40.694068677796,-73.955250661102,0.561936560935,-82.0,-46.0,-16.0,99.8,0BB8D08
16443409690,40.694068677054,-73.955250661473,0.562251901317,-82.0,-46.0,-15.5,99.4,0BB8D08
16443409691,40.694068676312,-73.955250661844,0.562567241699,-82.0,-46.0,-15.0,99.0,0BB8D08
16443409692,40.694068675570,-73.955250662215,0.562882582081,-82.0,-46.0,-15.0,99.5,0BB8D08
16443409693,40.694068674828,-73.955250662586,0.563197922463,-82.0,-46.0,-15.0,100.0,0BB8D08
16443409694,40.694068674086,-73.955250662957,0.563513262845,-82.0,-46.0,-15.0,100.5,0BB8D08
16443409695,40.694068673344,-73.955250663328,0.563828603228,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409696,40.694068672602,-73.955250663699,0.564143943610,-82.0,-45.8,-15.0,101.4,0BB8D08
16443409697,40.694068671861,-73.955250664070,0.564459283992,-82.0,-45.6,-15.0,101.8,0BB8D08
16443409698,40.694068671119,-73.955250664441,0.564774624374,-82.0,-45.4,-15.0,102.2,0BB8D08
16443409699,40.694068670377,-73.955250664812,0.565089964756,-82.0,-45.2,-15.0,102.6,0BB8D08
16443409700,40.694068669635,-73.955250665183,0.565405305138,-82.0,-45.0,-16.0,103.0,0BB8D08
16443409701,40.694068668893,-73.955250665554,0.565720645520,-82.0,-45.2,-16.0,103.6,0BB8D08
16443409702,40.694068668151,-73.955250665925,0.566035985902,-82.0,-45.4,-16.0,104.2,0BB8D08
16443409703,40.694068667409,-73.955250666296,0.566351326285,-82.0,-45.6,-16.0,104.8,0BB8D08
16443409704,40.694068666667,-73.955250666667,0.566666666667,-82.0,-45.8,-15.5,105.4,0BB8D08
16443409705,40.694068665925,-73.955250667038,0.566982007049,-82.0,-46.0,-15.0,106.0,0BB8D08
16443409706,40.694068665183,-73.955250667409,0.567297347431,-82.0,-46.0,-15.0,105.0,0BB8D08
16443409707,40.694068664441,-73.955250667780,0.567612687813,-82.0,-46.0,-15.0,104.0,0BB8D08
16443409708,40.694068663699,-73.955250668151,0.567928028195,-82.0,-46.0,-15.0,103.0,0BB8D08
16443409709,40.694068662957,-73.955250668522,0.568243368577,-82.0,-46.0,-15.0,102.0,0BB8D08
16443409710,40.694068662215,-73.955250668893,0.568558708959,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409711,40.694068661473,-73.955250669264,0.568874049341,-82.0,-46.2,-15.0,101.2,0BB8D08
16443409712,40.694068660731,-73.955250669635,0.569189389724,-82.0,-46.5,-15.0,101.5,0BB8D08
16443409713,40.694068659989,-73.955250670006,0.569504730106,-82.0,-46.8,-15.0,101.8,0BB8D08
16443409714,40.694068659247,-73.955250670377,0.569820070488,-82.0,-47.0,-15.0,102.0,0BB8D08
16443409715,40.694068658505,-73.955250670748,0.570135410870,-82.0,-46.8,-15.0,104.6,0BB8D08
16443409716,40.694068657763,-73.955250671119,0.570450751252,-82.0,-46.6,-15.0,107.2,0BB8D08
16443409717,40.694068657021,-73.955250671490,0.570766091634,-82.0,-46.4,-15.0,109.8,0BB8D08
16443409718,40.694068656279,-73.955250671861,0.571081432016,-82.0,-46.2,-15.0,112.4,0BB8D08
16443409719,40.694068655537,-73.955250672232,0.571396772398,-82.0,-46.0,-15.0,115.0,0BB8D08
16443409720,40.694068654795,-73.955250672602,0.571712112781,-82.0,-45.8,-15.0,112.0,0BB8D08
16443409721,40.694068654053,-73.955250672973,0.572027453163,-82.0,-45.6,-15.0,109.0,0BB8D08
16443409722,40.694068653311,-73.955250673344,0.572342793545,-82.0,-45.4,-15.0,106.0,0BB8D08
16443409723,40.694068652569,-73.955250673715,0.572658133927,-82.0,-45.2,-15.0,103.0,0BB8D08
16443409724,40.694068651827,-73.955250674086,0.572973474309,-82.0,-45.0,-15.0,100.0,0BB8D08
16443409725,40.694068651085,-73.955250674457,0.573288814691,-82.0,-45.2,-15.0,100.0,0BB8D08
16443409726,40.694068650343,-73.955250674828,0.573604155073,-82.0,-45.4,-15.0,100.0,0BB8D08
16443409727,40.694068649601,-73.955250675199,0.573919495455,-82.0,-45.6,-15.0,100.0,0BB8D08
16443409728,40.694068648859,-73.955250675570,0.574234835838,-82.0,-45.8,-15.5,100.0,0BB8D08
16443409729,40.694068648117,-73.955250675941,0.574550176220,-82.0,-46.0,-16.0,100.0,0BB8D08
16443409730,40.694068647375,-73.955250676312,0.574865516602,-82.0,-45.8,-15.7,100.4,0BB8D08
16443409731,40.694068646633,-73.955250676683,0.575180856984,-82.0,-45.6,-15.3,100.8,0BB8D08
16443409732,40.694068645891,-73.955250677054,0.575496197366,-82.0,-45.4,-15.0,101.2,0BB8D08
16443409733,40.694068645149,-73.955250677425,0.575811537748,-82.0,-45.2,-14.5,101.6,0BB8D08
16443409734,40.694068644407,-73.955250677796,0.576126878130,-82.0,-45.0,-14.0,102.0,0BB8D08
16443409735,40.694068643665,-73.955250678167,0.576442218512,-82.0,-45.2,-14.3,102.2,0BB8D08
16443409736,40.694068642923,-73.955250678538,0.576757558894,-82.0,-45.5,-14.7,102.5,0BB8D08
16443409737,40.694068642181,-73.955250678909,0.577072899277,-82.0,-45.8,-15.0,102.8,0BB8D08
16443409738,40.694068641439,-73.955250679280,0.577388239659,-82.0,-46.0,-15.0,103.0,0BB8D08
16443409739,40.694068640697,-73.955250679651,0.577703580041,-82.0,-46.4,-15.0,103.0,0BB8D08
16443409740,40.694068639955,-73.955250680022,0.578018920423,-82.0,-46.8,-15.0,103.0,0BB8D08
16443409741,40.694068639214,-73.955250680393,0.578334260805,-82.0,-47.2,-15.0,103.0,0BB8D08
16443409742,40.694068638472,-73.955250680764,0.578649601187,-82.0,-47.6,-15.0,103.0,0BB8D08
16443409743,40.694068637730,-73.955250681135,0.578964941569,-82.0,-48.0,-15.0,103.0,0BB8D08
16443409744,40.694068636988,-73.955250681506,0.579280281951,-82.0,-47.6,-15.0,104.4,0BB8D08
16443409745,40.694068636246,-73.955250681877,0.579595622334,-82.0,-47.2,-15.0,105.8,0BB8D08
16443409746,40.694068635504,-73.955250682248,0.579910962716,-82.0,-46.8,-15.0,107.2,0BB8D08
16443409747,40.694068634762,-73.955250682619,0.580226303098,-82.0,-46.4,-15.5,108.6,0BB8D08
16443409748,40.694068634020,-73.955250682990,0.580541643480,-82.0,-46.0,-16.0,110.0,0BB8D08
16443409749,40.694068633278,-73.955250683361,0.580856983862,-82.0,-45.8,-16.0,107.5,0BB8D08
16443409750,40.694068632536,-73.955250683732,0.581172324244,-82.0,-45.5,-16.0,105.0,0BB8D08
16443409751,40.694068631794,-73.955250684103,0.581487664626,-82.0,-45.2,-16.0,102.5,0BB8D08
16443409752,40.694068631052,-73.955250684474,0.581803005008,-82.0,-45.0,-16.0,100.0,0BB8D08
16443409753,40.694068630310,-73.955250684845,0.582118345390,-82.0,-45.2,-16.0,100.6,0BB8D08
16443409754,40.694068629568,-73.955250685216,0.582433685773,-82.0,-45.4,-16.0,101.2,0BB8D08
16443409755,40.694068628826,-73.955250685587,0.582749026155,-82.0,-45.6,-16.0,101.8,0BB8D08
16443409756,40.694068628084,-73.955250685958,0.583064366537,-82.0,-45.8,-16.0,102.4,0BB8D08
16443409757,40.694068627342,-73.955250686329,0.583379706919,-82.0,-46.0,-16.0,103.0,0BB8D08
16443409758,40.694068626600,-73.955250686700,0.583695047301,-82.0,-46.0,-15.7,102.2,0BB8D08
16443409759,40.694068625858,-73.955250687071,0.584010387683,-82.0,-46.0,-15.3,101.4,0BB8D08
16443409760,40.694068625116,-73.955250687442,0.584325728065,-82.0,-46.0,-15.0,100.6,0BB8D08
16443409761,40.694068624374,-73.955250687813,0.584641068447,-82.0,-46.0,-15.0,99.8,0BB8D08
16443409762,40.694068623632,-73.955250688184,0.584956408830,-82.0,-46.0,-15.0,99.0,0BB8D08
16443409763,40.694068622890,-73.955250688555,0.585271749212,-82.0,-46.0,-15.0,98.5,0BB8D08
16443409764,40.694068622148,-73.955250688926,0.585587089594,-82.0,-46.0,-15.0,98.0,0BB8D08
16443409765,40.694068621406,-73.955250689297,0.585902429976,-82.0,-46.0,-15.0,97.5,0BB8D08
16443409766,40.694068620664,-73.955250689668,0.586217770358,-82.0,-46.0,-15.0,97.0,0BB8D08
16443409767,40.694068619922,-73.955250690039,0.586533110740,-82.0,-46.0,-15.0,97.8,0BB8D08
16443409768,40.694068619180,-73.955250690410,0.586848451122,-82.0,-46.0,-15.0,98.6,0BB8D08
16443409769,40.694068618438,-73.955250690781,0.587163791504,-82.0,-46.0,-15.0,99.4,0BB8D08
16443409770,40.694068617696,-73.955250691152,0.587479131886,-82.0,-46.0,-15.0,100.2,0BB8D08
16443409771,40.694068616954,-73.955250691523,0.587794472269,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409772,40.694068616212,-73.955250691894,0.588109812651,-82.0,-45.8,-15.0,101.0,0BB8D08
16443409773,40.694068615470,-73.955250692265,0.588425153033,-82.0,-45.6,-15.0,101.0,0BB8D08
16443409774,40.694068614728,-73.955250692636,0.588740493415,-82.0,-45.4,-15.0,101.0,0BB8D08
16443409775,40.694068613986,-73.955250693007,0.589055833797,-82.0,-45.2,-15.5,101.0,0BB8D08
16443409776,40.694068613244,-73.955250693378,0.589371174179,-82.0,-45.0,-16.0,101.0,0BB8D08
16443409777,40.694068612502,-73.955250693749,0.589686514561,-82.0,-45.0,-16.0,100.5,0BB8D08
16443409778,40.694068611760,-73.955250694120,0.590001854943,-82.0,-45.0,-16.0,100.0,0BB8D08
16443409779,40.694068611018,-73.955250694491,0.590317195326,-82.0,-45.0,-16.0,99.5,0BB8D08
16443409780,40.694068610276,-73.955250694862,0.590632535708,-82.0,-45.0,-16.0,99.0,0BB8D08
16443409781,40.694068609534,-73.955250695233,0.590947876090,-82.0,-45.0,-15.8,101.0,0BB8D08
16443409782,40.694068608792,-73.955250695604,0.591263216472,-82.0,-45.0,-15.5,103.0,0BB8D08
16443409783,40.694068608050,-73.955250695975,0.591578556854,-82.0,-45.0,-15.2,105.0,0BB8D08
16443409784,40.694068607308,-73.955250696346,0.591893897236,-82.0,-45.0,-15.0,107.0,0BB8D08
16443409785,40.694068606567,-73.955250696717,0.592209237618,-82.0,-45.0,-15.0,109.0,0BB8D08
16443409786,40.694068605825,-73.955250697088,0.592524578000,-82.0,-45.0,-15.3,107.4,0BB8D08
16443409787,40.694068605083,-73.955250697459,0.592839918382,-82.0,-45.0,-15.7,105.8,0BB8D08
16443409788,40.694068604341,-73.955250697830,0.593155258765,-82.0,-45.0,-16.0,104.2,0BB8D08
16443409789,40.694068603599,-73.955250698201,0.593470599147,-82.0,-45.0,-16.0,102.6,0BB8D08
16443409790,40.694068602857,-73.955250698572,0.593785939529,-82.0,-45.0,-16.0,101.0,0BB8D08
16443409791,40.694068602115,-73.955250698943,0.594101279911,-82.0,-45.0,-15.7,101.8,0BB8D08
16443409792,40.694068601373,-73.955250699314,0.594416620293,-82.0,-45.0,-15.3,102.5,0BB8D08
16443409793,40.694068600631,-73.955250699685,0.594731960675,-82.0,-45.0,-15.0,103.2,0BB8D08
16443409794,40.694068599889,-73.955250700056,0.595047301057,-82.0,-45.0,-16.0,104.0,0BB8D08
16443409795,40.694068599147,-73.955250700427,0.595362641439,-82.0,-45.0,-16.0,103.0,0BB8D08
16443409796,40.694068598405,-73.955250700798,0.595677981822,-82.0,-45.0,-16.0,102.0,0BB8D08
16443409797,40.694068597663,-73.955250701169,0.595993322204,-82.0,-45.0,-16.0,101.0,0BB8D08
16443409798,40.694068596921,-73.955250701540,0.596308662586,-82.0,-45.0,-16.0,100.0,0BB8D08
16443409799,40.694068596179,-73.955250701911,0.596624002968,-82.0,-45.0,-16.0,99.0,0BB8D08
16443409800,40.694068595437,-73.955250702282,0.596939343350,-82.0,-44.8,-16.0,98.5,0BB8D08
16443409801,40.694068594695,-73.955250702653,0.597254683732,-82.0,-44.5,-16.0,98.0,0BB8D08
16443409802,40.694068593953,-73.955250703024,0.597570024114,-82.0,-44.2,-16.0,97.5,0BB8D08
16443409803,40.694068593211,-73.955250703395,0.597885364496,-82.0,-44.0,-16.0,97.0,0BB8D08
16443409804,40.694068592469,-73.955250703766,0.598200704879,-82.0,-44.4,-16.0,97.2,0BB8D08
16443409805,40.694068591727,-73.955250704137,0.598516045261,-82.0,-44.8,-16.0,97.4,0BB8D08
16443409806,40.694068590985,-73.955250704508,0.598831385643,-82.0,-45.2,-16.0,97.6,0BB8D08
16443409807,40.694068590243,-73.955250704879,0.599146726025,-82.0,-45.6,-16.0,97.8,0BB8D08
16443409808,40.694068589501,-73.955250705249,0.599462066407,-82.0,-46.0,-16.0,98.0,0BB8D08
16443409809,40.694068588759,-73.955250705620,0.599777406789,-82.0,-46.0,-16.0,98.0,0BB8D08
16443409810,40.694068588017,-73.955250705991,0.600092747171,-82.0,-46.0,-16.0,98.0,0BB8D08
16443409811,40.694068587275,-73.955250706362,0.600408087553,-82.0,-46.0,-16.0,98.0,0BB8D08
16443409812,40.694068586533,-73.955250706733,0.600723427935,-82.0,-46.0,-15.0,98.0,0BB8D08
16443409813,40.694068585791,-73.955250707104,0.601038768318,-82.0,-45.8,-15.2,98.2,0BB8D08
16443409814,40.694068585049,-73.955250707475,0.601354108700,-82.0,-45.6,-15.5,98.4,0BB8D08
16443409815,40.694068584307,-73.955250707846,0.601669449082,-82.0,-45.4,-15.8,98.6,0BB8D08
16443409816,40.694068583565,-73.955250708217,0.601984789464,-82.0,-45.2,-16.0,98.8,0BB8D08
16443409817,40.694068582823,-73.955250708588,0.602300129846,-82.0,-45.0,-16.0,99.0,0BB8D08
16443409818,40.694068582081,-73.955250708959,0.602615470228,-82.0,-44.8,-16.0,98.4,0BB8D08
16443409819,40.694068581339,-73.955250709330,0.602930810610,-82.0,-44.6,-16.0,97.8,0BB8D08
16443409820,40.694068580597,-73.955250709701,0.603246150992,-82.0,-44.4,-16.0,97.2,0BB8D08
16443409821,40.694068579855,-73.955250710072,0.603561491375,-82.0,-44.2,-16.0,96.6,0BB8D08
16443409822,40.694068579113,-73.955250710443,0.603876831757,-82.0,-44.0,-16.0,96.0,0BB8D08
16443409823,40.694068578371,-73.955250710814,0.604192172139,-82.0,-44.5,-16.0,97.5,0BB8D08
16443409824,40.694068577629,-73.955250711185,0.604507512521,-82.0,-45.0,-16.0,99.0,0BB8D08
16443409825,40.694068576887,-73.955250711556,0.604822852903,-82.0,-45.5,-16.0,100.5,0BB8D08
16443409826,40.694068576145,-73.955250711927,0.605138193285,-82.0,-46.0,-16.0,102.0,0BB8D08
16443409827,40.694068575403,-73.955250712298,0.605453533667,-82.0,-46.0,-15.8,101.8,0BB8D08
16443409828,40.694068574661,-73.955250712669,0.605768874049,-82.0,-46.0,-15.5,101.6,0BB8D08
16443409829,40.694068573919,-73.955250713040,0.606084214431,-82.0,-46.0,-15.2,101.4,0BB8D08
16443409830,40.694068573178,-73.955250713411,0.606399554814,-82.0,-46.0,-15.0,101.2,0BB8D08
16443409831,40.694068572436,-73.955250713782,0.606714895196,-82.0,-46.0,-16.0,101.0,0BB8D08
16443409832,40.694068571694,-73.955250714153,0.607030235578,-82.0,-46.0,-16.0,101.0,0BB8D08
16443409833,40.694068570952,-73.955250714524,0.607345575960,-82.0,-46.0,-16.0,101.0,0BB8D08
16443409834,40.694068570210,-73.955250714895,0.607660916342,-82.0,-46.0,-16.0,101.0,0BB8D08
16443409835,40.694068569468,-73.955250715266,0.607976256724,-82.0,-46.0,-15.5,101.0,0BB8D08
16443409836,40.694068568726,-73.955250715637,0.608291597106,-82.0,-46.0,-15.0,101.0,0BB8D08
16443409837,40.694068567984,-73.955250716008,0.608606937488,-82.0,-45.8,-15.3,100.0,0BB8D08
16443409838,40.694068567242,-73.955250716379,0.608922277871,-82.0,-45.5,-15.7,99.0,0BB8D08
16443409839,40.694068566500,-73.955250716750,0.609237618253,-82.0,-45.2,-16.0,98.0,0BB8D08
16443409840,40.694068565758,-73.955250717121,0.609552958635,-82.0,-45.0,-16.0,97.0,0BB8D08
16443409841,40.694068565016,-73.955250717492,0.609868299017,-82.0,-45.2,-16.0,97.6,0BB8D08
16443409842,40.694068564274,-73.955250717863,0.610183639399,-82.0,-45.4,-16.0,98.2,0BB8D08
16443409843,40.694068563532,-73.955250718234,0.610498979781,-82.0,-45.6,-16.0,98.8,0BB8D08
16443409844,40.694068562790,-73.955250718605,0.610814320163,-82.0,-45.8,-15.5,99.4,0BB8D08
16443409845,40.694068562048,-73.955250718976,0.611129660545,-82.0,-46.0,-15.0,100.0,0BB8D08
16443409846,40.694068561306,-73.955250719347,0.611445000927,-82.0,-46.2,-15.0,99.8,0BB8D08
16443409847,40.694068560564,-73.955250719718,0.611760341310,-82.0,-46.5,-15.0,99.5,0BB8D08
16443409848,40.694068559822,-73.955250720089,0.612075681692,-82.0,-46.8,-15.0,99.2,0BB8D08
16443409849,40.694068559080,-73.955250720460,0.612391022074,-82.0,-47.0,-15.0,99.0,0BB8D08
16443409850,40.694068558338,-73.955250720831,0.612706362456,-82.0,-46.6,-15.0,99.4,0BB8D08
16443409851,40.694068557596,-73.955250721202,0.613021702838,-82.0,-46.2,-15.0,99.8,0BB8D08
16443409852,40.694068556854,-73.955250721573,0.613337043220,-82.0,-45.8,-15.0,100.2,0BB8D08
16443409853,40.694068556112,-73.955250721944,0.613652383602,-82.0,-45.4,-15.0,100.6,0BB8D08
16443409854,40.694068555370,-73.955250722315,0.613967723984,-82.0,-45.0,-16.0,101.0,0BB8D08
16443409855,40.694068554628,-73.955250722686,0.614283064367,-82.0,-45.0,-16.0,101.2,0BB8D08
16443409856,40.694068553886,-73.955250723057,0.614598404749,-82.0,-45.0,-16.0,101.4,0BB8D08
16443409857,40.694068553144,-73.955250723428,0.614913745131,-82.0,-45.0,-16.0,101.6,0BB8D08
16443409858,40.694068552402,-73.955250723799,0.615229085513,-82.0,-45.0,-16.0,101.8,0BB8D08
16443409859,40.694068551660,-73.955250724170,0.615544425895,-82.0,-45.0,-16.0,102.0,0BB8D08
16443409860,40.694068550918,-73.955250724541,0.615859766277,-82.0,-45.0,-15.7,101.8,0BB8D08
16443409861,40.694068550176,-73.955250724912,0.616175106659,-82.0,-45.0,-15.3,101.5,0BB8D08
16443409862,40.694068549434,-73.955250725283,0.616490447041,-82.0,-45.0,-15.0,101.2,0BB8D08
16443409863,40.694068548692,-73.955250725654,0.616805787423,-82.0,-45.0,-16.0,101.0,0BB8D08
16443409864,40.694068547950,-73.955250726025,0.617121127806,-82.0,-45.0,-16.0,102.4,0BB8D08
16443409865,40.694068547208,-73.955250726396,0.617436468188,-82.0,-45.0,-16.0,103.8,0BB8D08
16443409866,40.694068546466,-73.955250726767,0.617751808570,-82.0,-45.0,-16.0,105.2,0BB8D08
16443409867,40.694068545724,-73.955250727138,0.618067148952,-82.0,-45.0,-15.5,106.6,0BB8D08
16443409868,40.694068544982,-73.955250727509,0.618382489334,-82.0,-45.0,-15.0,108.0,0BB8D08
16443409869,40.694068544240,-73.955250727880,0.618697829716,-82.0,-45.0,-15.0,107.0,0BB8D08
16443409870,40.694068543498,-73.955250728251,0.619013170098,-82.0,-45.0,-15.0,106.0,0BB8D08
16443409871,40.694068542756,-73.955250728622,0.619328510480,-82.0,-45.0,-15.0,105.0,0BB8D08
16443409872,40.694068542014,-73.955250728993,0.619643850863,-82.0,-45.0,-15.0,104.0,0BB8D08
16443409873,40.694068541272,-73.955250729364,0.619959191245,-82.0,-45.8,-15.0,104.0,0BB8D08
16443409874,40.694068540531,-73.955250729735,0.620274531627,-82.0,-46.6,-15.0,104.0,0BB8D08
16443409875,40.694068539789,-73.955250730106,0.620589872009,-82.0,-47.4,-15.0,104.0,0BB8D08
16443409876,40.694068539047,-73.955250730477,0.620905212391,-82.0,-48.2,-15.0,104.0,0BB8D08
16443409877,40.694068538305,-73.955250730848,0.621220552773,-82.0,-49.0,-15.0,104.0,0BB8D08
16443409878,40.694068537563,-73.955250731219,0.621535893155,-82.0,-48.5,-15.0,104.5,0BB8D08
16443409879,40.694068536821,-73.955250731590,0.621851233537,-82.0,-48.0,-15.0,105.0,0BB8D08
16443409880,40.694068536079,-73.955250731961,0.622166573919,-82.0,-47.5,-15.0,105.5,0BB8D08
16443409881,40.694068535337,-73.955250732332,0.622481914302,-82.0,-47.0,-15.0,106.0,0BB8D08
16443409882,40.694068534595,-73.955250732703,0.622797254684,-82.0,-46.6,-15.0,105.6,0BB8D08
16443409883,40.694068533853,-73.955250733074,0.623112595066,-82.0,-46.2,-15.0,105.2,0BB8D08
16443409884,40.694068533111,-73.955250733445,0.623427935448,-82.0,-45.8,-15.0,104.8,0BB8D08
16443409885,40.694068532369,-73.955250733816,0.623743275830,-82.0,-45.4,-15.0,104.4,0BB8D08
16443409886,40.694068531627,-73.955250734187,0.624058616212,-82.0,-45.0,-16.0,104.0,0BB8D08
16443409887,40.694068530885,-73.955250734558,0.624373956594,-82.0,-45.2,-16.0,104.2,0BB8D08
16443409888,40.694068530143,-73.955250734929,0.624689296976,-82.0,-45.4,-16.0,104.4,0BB8D08
16443409889,40.694068529401,-73.955250735300,0.625004637359,-82.0,-45.6,-16.0,104.6,0BB8D08
16443409890,40.694068528659,-73.955250735671,0.625319977741,-82.0,-45.8,-16.0,104.8,0BB8D08
16443409891,40.694068527917,-73.955250736042,0.625635318123,-82.0,-46.0,-16.0,105.0,0BB8D08
