unix_time, Latitude, Longitude, Altitude, Center, CellID, AntennaGain, RSRPs, RSSIs, TXPWRs, RSRQs, SINRs
16443384313,40.695752,-73.956793,90,731.5,36755974,4,-65,-32.2,-30.8,-19,-0.9
16443384314,40.695752,-73.956789,90,731.5,36755974,4,-65,-33,-30.6,-19,-1.2
16443384315,40.695751,-73.956786,90.1,731.5,36755974,4,-64.7,-32.4,-30.4,-19,-0.7
16443384316,40.695751,-73.956782,90.1,731.5,36755974,4,-64.3,-31.8,-30.2,-19,-0.2
16443384317,40.69575,-73.956779,90.1,731.5,36755974,4,-64,-31.2,-30,-19,0.2
16443384318,40.695749,-73.956776,90.1,731.5,36755974,4,-63.5,-30.6,-30,-18.5,0.7
16443384319,40.695747,-73.956773,90.1,731.5,36755974,4,-63,-30,-30,-18,1.2
16443384320,40.695746,-73.95677,90,731.5,36755974,4,-62.7,-29.8,-30,-18,0.2
16443384321,40.695744,-73.956768,90,731.5,36755974,4,-62.3,-29.6,-30,-18,-0.8
16443384322,40.695742,-73.956765,90.1,731.5,36755974,4,-62,-29.4,-30,-18,-1.8
16443384323,40.695739,-73.956763,90,731.5,36755974,4,-62,-29.2,-29.8,-18,-2.8
16443384324,40.695736,-73.956761,90,731.5,36755974,4,-62,-29,-29.6,-18,-3.8
16443384325,40.695734,-73.956759,90,731.5,36755974,4,-62,-29,-29.4,-18.3,-3.4
16443384326,40.695731,-73.956757,90,731.5,36755974,4,-62,-29,-29.2,-18.7,-3
16443384327,40.695727,-73.956756,90,731.5,36755974,4,-62,-29,-29,-19,-2.6
16443384328,40.695724,-73.956754,90.1,731.5,36755974,4,-61,-29,-29,-18,-2.2
16443384329,40.695721,-73.956753,90.1,731.5,36755974,4,-61,-29.4,-29,-18,-2.6
16443384330,40.695717,-73.956753,90.1,731.5,36755974,4,-61,-29.8,-29,-18,-2.9
16443384331,40.695713,-73.956752,90.1,731.5,36755974,4,-61,-30.2,-29,-18,-3.3
16443384332,40.695709,-73.956751,90.2,731.5,36755974,4,-61,-30.6,-30,-17,-3.6
16443384333,40.695704,-73.956751,90.2,731.5,36755974,4,-61,-31,-31,-16,-4
16443384334,40.6957,-73.956751,90.2,731.5,36755974,4,-61.7,-30.8,-32,-16.3,-5.2
16443384335,40.695695,-73.95675,90.2,731.5,36755974,4,-62.3,-30.6,-33,-16.7,-6.5
16443384336,40.6956895,-73.9567495,90.2,731.5,36755974,4,-63,-30.4,-34,-17,-7.7
16443384337,40.695684,-73.956749,90.2,731.5,36755974,4,-64,-30.2,-33.6,-18,-9
16443384338,40.695678,-73.956748,90.3,731.5,36755974,4,-65,-30,-33.2,-19,-10.2
16443384339,40.695672,-73.956747,90.2,731.5,36755974,4,-63.7,-30.8,-32.8,-16.7,-7
16443384340,40.695666,-73.956746,90.2,731.5,36755974,4,-62.3,-31.5,-32.4,-14.3,-3.9
16443384341,40.695659,-73.956744,90.2,731.5,34606598,4,-61,-32.2,-32,-12,-0.8
16443384342,40.695652,-73.956743,90.2,731.5,34606598,4,-61,-33,-31.8,-13,2.4
16443384343,40.695645,-73.956742,90.2,731.5,34606598,4,-61,-33,-31.6,-13,2.3
16443384344,40.695638,-73.95674,90.2,731.5,34606598,4,-61,-33,-31.4,-13,2.2
16443384345,40.69563,-73.956738,90.2,731.5,34606598,4,-61,-33,-31.2,-13,2
16443384346,40.695622,-73.956737,90.2,731.5,34606598,4,-61,-33,-31,-13,1.9
16443384347,40.695614,-73.956736,90.2,731.5,34606598,4,-60,-33,-31.4,-14,1.8
16443384348,40.69560633,-73.95673467,90.2,731.5,34606598,4,-60,-33.2,-31.8,-14,2.2
16443384349,40.69559867,-73.95673333,90.2,731.5,34606598,4,-60,-33.4,-32.2,-14,2.6
16443384350,40.695591,-73.956732,90.2,731.5,34606598,4,-60,-33.6,-32.6,-14,3
16443384351,40.695583,-73.95673,90.2,731.5,34606598,4,-60,-33.8,-33,-14,3.4
16443384352,40.695576,-73.956729,90.1,731.5,34606598,4,-60,-34,-32.4,-14,3.8
16443384353,40.695569,-73.956728,90.1,731.5,34606598,4,-60,-33.8,-31.8,-14,3.4
16443384354,40.695563,-73.956727,90,731.5,34606598,4,-60,-33.6,-31.2,-14,3.1
16443384355,40.695556,-73.956725,90,731.5,34606598,4,-60,-33.4,-30.6,-14,2.7
16443384356,40.69555,-73.956724,90,731.5,34606598,4,-60,-33.2,-30,-14,2.4
16443384357,40.6955425,-73.9567225,90,731.5,34606598,4,-60,-33,-30.8,-14,2
16443384358,40.695535,-73.956721,90,731.5,34606598,4,-60.3,-33,-31.5,-14.3,1.2
16443384359,40.695528,-73.95672,89.9,731.5,34606598,4,-60.7,-33,-32.2,-14.7,0.5
16443384360,40.695521,-73.956719,89.9,731.5,34606598,4,-61,-33,-33,-15,-0.3
16443384361,40.695514,-73.956717,90,731.5,34606598,4,-62,-33,-32.8,-15.5,-1
16443384362,40.695506,-73.956716,90,731.5,34606598,4,-63,-33,-32.6,-16,-1.8
16443384363,40.695499,-73.956715,89.9,731.5,34606598,4,-63.3,-32.8,-32.4,-16.3,-2.5
16443384364,40.695492,-73.956713,89.9,731.5,34606598,4,-63.7,-32.6,-32.2,-16.7,-3.2
16443384365,40.695485,-73.956712,89.9,731.5,34606598,4,-64,-32.4,-32,-17,-4
16443384366,40.695478,-73.956711,89.9,731.5,34606598,4,-65,-32.2,-32.4,-17.5,-4.7
16443384367,40.695471,-73.95671,89.9,731.5,34606598,4,-66,-32,-32.8,-18,-5.4
16443384368,40.695464,-73.956708,89.9,731.5,34606598,4,-66,-31.8,-33.2,-18,-5.4
16443384369,40.695457,-73.956707,89.9,731.5,34606598,4,-66,-31.6,-33.6,-18,-5.4
16443384370,40.69545,-73.956706,89.9,731.5,34606598,4,-66,-31.4,-34,-18,-5.4
16443384371,40.695443,-73.956705,89.9,731.5,34606598,4,-66.5,-31.2,-33.8,-18,-5.4
16443384372,40.695436,-73.956703,90,731.5,34606598,4,-67,-31,-33.6,-18,-5.4
16443384373,40.695428,-73.956702,90,731.5,34606598,4,-66.7,-30.6,-33.4,-18,-5.6
16443384374,40.695422,-73.956701,90,731.5,34606598,4,-66.3,-30.2,-33.2,-18,-5.9
16443384375,40.6954145,-73.9566995,89.95,731.5,34606598,4,-66,-29.8,-33,-18,-6.1
16443384376,40.695407,-73.956698,89.9,731.5,34606598,4,-65.5,-29.4,-33.2,-18,-6.4
16443384377,40.6954,-73.956697,90,731.5,34606598,4,-65,-29,-33.4,-18,-6.6
16443384378,40.695393,-73.956695,90,731.5,34606598,4,-65.3,-29.8,-33.6,-18,-6.5
16443384379,40.695386,-73.956694,90,731.5,34606598,4,-65.7,-30.5,-33.8,-18,-6.5
16443384380,40.695379,-73.956693,90,731.5,34606598,4,-66,-31.2,-34,-18,-6.5
16443384381,40.695372,-73.956692,90,731.5,34606598,4,-67,-32,-34,-19,-6.4
16443384382,40.695365,-73.95669,90,731.5,34606598,4,-67,-32.8,-34,-19,-6.1
16443384383,40.695358,-73.956689,90.1,731.5,34606598,4,-67,-33.6,-34,-19,-5.8
16443384384,40.695351,-73.956688,90.1,731.5,34606598,4,-67,-34.4,-34,-19,-5.4
16443384385,40.695343,-73.956686,90,731.5,34606598,4,-67,-35.2,-34,-19,-5.1
16443384386,40.695336,-73.956685,90.1,731.5,34606598,4,-67,-36,-33.8,-18,-4.8
16443384387,40.695329,-73.956684,90.1,731.5,34606598,4,-67,-35.2,-33.5,-18,-4.6
16443384388,40.695322,-73.956683,90.05,731.5,34606598,4,-67,-34.4,-33.2,-18,-4.3
16443384389,40.695315,-73.956682,90,731.5,34606598,4,-67,-33.6,-33,-18,-4.1
16443384390,40.695308,-73.956681,90,731.5,34606598,4,-66.5,-32.8,-31.8,-17.5,-3.8
16443384391,40.695301,-73.956679,90,731.5,34606598,4,-66,-32,-30.6,-17,-3.6
16443384392,40.695294,-73.956678,90,731.5,34606598,4,-64,-32.8,-29.4,-16.3,-1.2
16443384393,40.695287,-73.956677,90.1,731.5,34606598,4,-62,-33.5,-28.2,-15.7,1.2
16443384394,40.69528,-73.956676,90.1,731.5,36755974,4,-60,-34.2,-27,-15,3.6
16443384395,40.695272,-73.956674,90.1,731.5,36755974,4,-60,-35,-28.8,-15,6
16443384396,40.695265,-73.956673,90.1,731.5,36755974,4,-60,-34.8,-30.6,-14.2,5.2
16443384397,40.695258,-73.956672,90.1,731.5,36755974,4,-60,-34.6,-32.4,-13.5,4.5
16443384398,40.695251,-73.956671,90.1,731.5,36755974,4,-60,-34.4,-34.2,-12.8,3.7
16443384399,40.695244,-73.956669,90.1,731.5,36755974,4,-60,-34.2,-36,-12,3
16443384400,40.695237,-73.956668,90.1,731.5,36755974,4,-61,-34,-36,-12,2.2
16443384401,40.69523,-73.956667,90.1,731.5,36755974,4,-60.7,-34.2,-36,-12,1.6
16443384402,40.695222,-73.956665,90.1,731.5,36755974,4,-60.3,-34.4,-36,-12,1.1
16443384403,40.6952185,-73.9566645,90.1,731.5,36755974,4,-60,-34.6,-36,-12,0.5
16443384404,40.695215,-73.956664,90.1,731.5,36755974,4,-61.5,-34.8,-35.4,-12.5,0
16443384405,40.695201,-73.956662,90,731.5,36755974,4,-63,-35,-34.8,-13,-0.6
16443384406,40.695194,-73.95666,90,731.5,36755974,4,-63.3,-35.5,-34.2,-13.7,0.1
16443384407,40.695187,-73.956659,90.1,731.5,36755974,4,-63.7,-36,-33.6,-14.3,0.8
16443384408,40.69518,-73.956658,90.1,731.5,36755974,4,-64,-36.5,-33,-15,1.5
16443384409,40.695174,-73.956657,90.1,731.5,36755974,4,-63,-37,-33.6,-15,2.2
16443384410,40.695167,-73.956656,90.1,731.5,36755974,4,-63.2,-36.8,-34.2,-15,2.8
16443384411,40.69516,-73.956654,90.1,731.5,36755974,4,-63.5,-36.6,-34.8,-15,3.3
16443384412,40.695153,-73.956653,90.1,731.5,36755974,4,-63.8,-36.4,-35.4,-15,3.9
16443384413,40.695145,-73.956652,90.1,731.5,36755974,4,-64,-36.2,-36,-15,4.4
16443384414,40.695138,-73.956651,90.1,731.5,36755974,4,-64,-36,-35.8,-14,5
16443384415,40.6951305,-73.9566495,90.1,731.5,36755974,4,-63.2,-35.8,-35.6,-13.5,5.1
16443384416,40.695123,-73.956648,90.1,731.5,36755974,4,-62.5,-35.7,-35.4,-13,5.3
16443384417,40.695116,-73.956647,90,731.5,36755974,4,-61.8,-35.5,-35.2,-12.5,5.4
16443384418,40.6951085,-73.956646,90,731.5,36755974,4,-61,-35.3,-35,-12,5.5
16443384419,40.695101,-73.956645,90,731.5,36755974,4,-60.5,-35.2,-35,-12,5.7
16443384420,40.695094,-73.956644,90,731.5,36755974,4,-60,-35,-35,-12,5.8
16443384421,40.695087,-73.9566425,90,731.5,36755974,4,-60.3,-34.2,-35,-12,4.6
16443384422,40.69508,-73.956641,90,731.5,36755974,4,-60.7,-33.5,-35,-12,3.3
16443384423,40.695073,-73.95664,90,731.5,36755974,4,-61,-32.8,-35,-12,2.1
16443384424,40.695066,-73.956639,90,731.5,36755974,4,-61,-32,-34.8,-13,0.8
16443384425,40.695059,-73.956638,90,731.5,36755974,4,-61,-32.4,-34.6,-12.8,0.8
16443384426,40.695052,-73.956637,90,731.5,36755974,4,-61,-32.8,-34.4,-12.5,0.8
16443384427,40.695044,-73.956635,90,731.5,36755974,4,-61,-33.2,-34.2,-12.2,0.8
16443384428,40.695037,-73.956634,90,731.5,36755974,4,-61,-33.6,-34,-12,0.8
16443384429,40.69503,-73.956633,90,731.5,36755974,4,-61,-34,-34.2,-14,0.8
16443384430,40.695023,-73.956632,90.1,731.5,36755974,4,-61,-34.4,-34.5,-13.7,1.8
16443384431,40.695016,-73.9566305,90.05,731.5,36755974,4,-61,-34.8,-34.8,-13.3,2.9
16443384432,40.695009,-73.956629,90,731.5,36755974,4,-61,-35.2,-35,-13,3.9
16443384433,40.695002,-73.956628,90,731.5,36755974,4,-60.5,-35.6,-34.8,-13,5
16443384434,40.694995,-73.956627,90,731.5,36755974,4,-60,-36,-34.6,-13,6
16443384435,40.694988,-73.956625,90,731.5,36755974,4,-60.7,-35,-34.4,-13.3,4.5
16443384436,40.694981,-73.956624,90,731.5,36755974,4,-61.3,-34,-34.2,-13.7,3
16443384437,40.694973,-73.956623,90,731.5,36755974,4,-62,-33,-34,-14,1.5
16443384438,40.694966,-73.956622,90,731.5,36755974,4,-62,-32,-33.8,-14,0
16443384439,40.694959,-73.956621,90,731.5,36755974,4,-62,-32.4,-33.5,-14.3,0.1
16443384440,40.694952,-73.956619,90,731.5,36755974,4,-62,-32.8,-33.2,-14.7,0.2
16443384441,40.694945,-73.956618,90,731.5,36755974,4,-62,-33.2,-33,-15,0.2
16443384442,40.694938,-73.956617,90,731.5,36755974,4,-62,-33.6,-33,-14.5,0.3
16443384443,40.69493,-73.956616,90,731.5,36755974,4,-62,-34,-33,-14,0.4
16443384444,40.694923,-73.956614,89.9,731.5,36755974,4,-61.7,-33.8,-33,-14,0.7
16443384445,40.694916,-73.956613,89.9,731.5,36755974,4,-61.3,-33.6,-33,-14,1
16443384446,40.694909,-73.956612,89.95,731.5,36755974,4,-61,-33.4,-33,-14,1.4
16443384447,40.694902,-73.956611,90,731.5,36755974,4,-61.5,-33.2,-32.4,-14.5,1.7
16443384448,40.694895,-73.956609,90,731.5,36755974,4,-62,-33,-31.8,-15,2
16443384449,40.694887,-73.956608,90,731.5,36755974,4,-62,-32.8,-31.2,-15.3,1.5
16443384450,40.69488,-73.956607,89.9,731.5,36755974,4,-62,-32.5,-30.6,-15.7,1.1
16443384451,40.694873,-73.956605,90,731.5,36755974,4,-62,-32.2,-30,-16,0.6
16443384452,40.694866,-73.956604,90,731.5,36755974,4,-62,-32,-30.6,-15,0.2
16443384453,40.694859,-73.956603,90,731.5,36755974,4,-62.2,-31.8,-31.2,-15,-0.2
16443384454,40.694852,-73.956602,90,731.5,36755974,4,-62.5,-31.6,-31.8,-15,-0.5
16443384455,40.694845,-73.9566,90,731.5,36755974,4,-62.8,-31.4,-32.4,-15,-0.9
16443384456,40.694838,-73.956599,90,731.5,36755974,4,-63,-31.2,-33,-15,-1.2
16443384457,40.694831,-73.956598,89.9,731.5,36755974,4,-63,-31,-32.8,-15,-1.6
16443384458,40.694824,-73.956597,89.9,731.5,36755974,4,-62.7,-31.2,-32.5,-15,-1
16443384459,40.694817,-73.956596,89.9,731.5,36755974,4,-62.3,-31.4,-32.2,-15,-0.3
16443384460,40.69481,-73.956595,90,731.5,36755974,4,-62,-31.6,-32,-15,0.3
16443384461,40.694803,-73.956593,90,731.5,36755974,4,-61.5,-31.8,-32.2,-15,1
16443384462,40.694796,-73.956592,90,731.5,36755974,4,-61,-32,-32.4,-15,1.6
16443384463,40.694788,-73.956591,90,731.5,36755974,4,-61.3,-32,-32.6,-15.3,1.6
16443384464,40.694781,-73.956589,90,731.5,36755974,4,-61.7,-32,-32.8,-15.7,1.7
16443384465,40.694774,-73.956588,90,731.5,36755974,4,-62,-32,-33,-16,1.7
16443384466,40.694767,-73.956587,90,731.5,36755974,4,-62.5,-32,-32.6,-16,1.8
16443384467,40.69476,-73.956586,90,731.5,36755974,4,-63,-32,-32.2,-16,1.8
16443384468,40.694753,-73.956584,90,731.5,36755974,4,-62.7,-32.2,-31.8,-16,2.2
16443384469,40.694745,-73.956583,89.9,731.5,36755974,4,-62.3,-32.4,-31.4,-16,2.7
16443384470,40.694738,-73.95658167,89.9,731.5,36755974,4,-62,-32.6,-31,-16,3.1
16443384471,40.694731,-73.95658033,89.9,731.5,36755974,4,-62,-32.8,-31.2,-16,3.6
16443384472,40.694724,-73.956579,89.9,731.5,36755974,4,-62,-33,-31.4,-16,4
16443384473,40.694717,-73.956578,89.9,731.5,36755974,4,-62,-32.6,-31.6,-16,4.3
16443384474,40.69471,-73.956577,89.9,731.5,36755974,4,-62,-32.2,-31.8,-16,4.6
16443384475,40.694703,-73.956575,89.9,731.5,36755974,4,-62,-31.8,-32,-16,4.8
16443384476,40.694696,-73.956574,89.9,731.5,36755974,4,-62,-31.4,-31.6,-16,5.1
16443384477,40.694688,-73.956573,89.9,731.5,36755974,4,-62,-31,-31.2,-16,5.4
16443384478,40.694681,-73.956571,89.9,731.5,36755974,4,-61.3,-31,-30.8,-15.7,4.8
16443384479,40.694674,-73.95657,89.9,731.5,36755974,4,-60.7,-31,-30.4,-15.3,4.3
16443384480,40.694667,-73.956569,89.8,731.5,36755974,4,-60,-31,-30,-15,3.7
16443384481,40.69466,-73.956568,89.8,731.5,36755974,4,-59,-31,-30,-15,3.2
16443384482,40.694654,-73.956567,89.9,731.5,36755974,4,-59.2,-30.2,-30,-15.2,3
16443384483,40.694647,-73.956566,89.9,731.5,36755974,4,-59.5,-29.4,-30,-15.5,2.8
16443384484,40.69464,-73.956565,89.9,731.5,36755974,4,-59.8,-28.6,-30,-15.8,2.6
16443384485,40.694632,-73.956563,89.9,731.5,36755974,4,-60,-27.8,-30,-16,2.4
16443384486,40.694625,-73.956562,89.9,731.5,36755974,4,-60,-27,-30,-16,2.2
16443384487,40.694618,-73.956561,89.9,731.5,36755974,4,-60,-28.2,-30,-16,2
16443384488,40.694611,-73.95656,89.9,731.5,36755974,4,-60,-29.4,-30,-16,1.9
16443384489,40.694604,-73.956558,90,731.5,36755974,4,-60,-30.6,-30,-16,1.7
16443384490,40.694597,-73.956557,90,731.5,36755974,4,-61,-31.8,-30.6,-15.5,1.6
16443384491,40.69459,-73.956556,90,731.5,36755974,4,-62,-33,-31.2,-15,1.4
16443384492,40.694583,-73.956555,90,731.5,36755974,4,-62,-32.4,-31.8,-15.3,0.6
16443384493,40.694575,-73.956553,90,731.5,36755974,4,-62,-31.8,-32.4,-15.7,-0.3
16443384494,40.694568,-73.956552,90,731.5,36755974,4,-62,-31.2,-33,-16,-1.1
16443384495,40.694561,-73.956551,89.9,731.5,36755974,4,-61.5,-30.6,-32.6,-15.5,-2
16443384496,40.694554,-73.95655,90,731.5,36755974,4,-61,-30,-32.2,-15,-2.8
16443384497,40.694547,-73.956548,90,731.5,36755974,4,-61.3,-30.5,-31.8,-15.3,-1.8
16443384498,40.69454,-73.956547,90.1,731.5,36755974,4,-61.7,-31,-31.4,-15.7,-0.8
16443384499,40.694532,-73.956546,90.1,731.5,36755974,4,-62,-31.5,-31,-16,0.2
16443384500,40.694525,-73.956545,90.1,731.5,36755974,4,-61,-32,-31,-15,1.2
16443384501,40.694518,-73.956544,90.1,731.5,36755974,4,-60.8,-31.8,-31,-15,1.2
16443384502,40.69451,-73.956543,90,731.5,36755974,4,-60.5,-31.6,-31,-15,1.3
16443384503,40.694503,-73.956541,90,731.5,36755974,4,-60.2,-31.4,-31,-15,1.3
16443384504,40.694496,-73.95654,90,731.5,36755974,4,-60,-31.2,-31,-15,1.4
16443384505,40.694488,-73.956539,90,731.5,36755974,4,-61,-31,-30.5,-16,1.4
16443384506,40.694481,-73.956538,89.9,731.5,36755974,4,-61.3,-31.2,-30,-16,1.3
16443384507,40.694474,-73.956537,89.9,731.5,36755974,4,-61.7,-31.4,-29.5,-16,1.2
16443384508,40.694467,-73.95653567,89.9,731.5,36755974,4,-62,-31.6,-29,-16,1
16443384509,40.69446,-73.95653433,89.9,731.5,36755974,4,-61.5,-31.8,-29.8,-15.5,0.9
16443384510,40.694453,-73.956533,89.9,731.5,36755974,4,-61,-32,-30.6,-15,0.8
16443384511,40.694447,-73.956532,89.9,731.5,36755974,4,-61,-31.4,-31.4,-15,-0.1
16443384512,40.69444,-73.956531,89.9,731.5,36755974,4,-61,-30.8,-32.2,-15,-1
16443384513,40.694432,-73.956529,90,731.5,36755974,4,-61,-30.2,-33,-15,-2
16443384514,40.694425,-73.956528,90,731.5,36755974,4,-61,-29.6,-32,-14.5,-2.9
16443384515,40.694417,-73.956527,90,731.5,36755974,4,-61,-29,-31,-14,-3.8
16443384516,40.69441,-73.956526,90.1,731.5,36755974,4,-61,-29.8,-30,-14.3,-3
16443384517,40.694403,-73.956524,90.1,731.5,36755974,4,-61,-30.6,-29,-14.7,-2.2
16443384518,40.694396,-73.956523,90.1,731.5,36755974,4,-61,-31.4,-28,-15,-1.4
16443384519,40.694389,-73.956522,90.2,731.5,36755974,4,-61.5,-32.2,-28.8,-15.5,-0.6
16443384520,40.694382,-73.956521,90.2,731.5,36755974,4,-62,-33,-29.6,-16,0.2
16443384521,40.694374,-73.95652,90.2,731.5,36755974,4,-62,-31.8,-30.4,-16,-1.5
16443384522,40.694367,-73.956519,90.1,731.5,36755974,4,-62,-30.5,-31.2,-16,-3.1
16443384523,40.69436,-73.956517,90.1,731.5,36755974,4,-62,-29.2,-32,-16,-4.8
16443384524,40.694353,-73.956516,90.1,731.5,36755974,4,-61,-28,-32.2,-16,-6.4
16443384525,40.694346,-73.956515,90.1,731.5,36755974,4,-61,-28.8,-32.4,-15.8,-5.9
16443384526,40.694339,-73.956514,90.1,731.5,36755974,4,-61,-29.6,-32.6,-15.5,-5.4
16443384527,40.694332,-73.956512,90.1,731.5,36755974,4,-61,-30.4,-32.8,-15.2,-5
16443384528,40.694325,-73.956511,90.2,731.5,36755974,4,-61,-31.2,-33,-15,-4.5
16443384529,40.694318,-73.95651,90.2,731.5,36755974,4,-61,-32,-33,-14,-4
16443384530,40.694311,-73.956509,90.2,731.5,36755974,4,-61,-32,-33,-14.3,-2.4
16443384531,40.694303,-73.956508,90.2,731.5,36755974,4,-61,-32,-33,-14.7,-0.9
16443384532,40.694296,-73.956507,90.2,731.5,36755974,4,-61,-32,-33,-15,0.7
16443384533,40.694289,-73.956505,90.1,731.5,36755974,4,-61,-32,-32.6,-15.5,2.2
16443384534,40.694282,-73.956504,90.1,731.5,36755974,4,-61,-32,-32.2,-16,3.8
16443384535,40.694275,-73.956503,90.1,731.5,36755974,4,-61.7,-31.2,-31.8,-16.7,3.2
16443384536,40.694268,-73.956502,90.1,731.5,36755974,4,-62.3,-30.5,-31.4,-17.3,2.6
16443384537,40.694261,-73.956501,90.05,731.5,36755974,4,-63,-29.8,-31,-18,2
16443384538,40.694254,-73.9565,90,731.5,36755974,4,-63,-29,-31,-18,1.4
16443384539,40.694247,-73.956499,89.9,731.5,36755974,4,-63,-29.4,-31,-17.8,1.6
16443384540,40.69424,-73.956498,89.9,731.5,36755974,4,-63,-29.8,-31,-17.5,1.7
16443384541,40.694233,-73.956497,89.9,731.5,36755974,4,-63,-30.2,-31,-17.2,1.9
16443384542,40.694225,-73.956495,89.9,731.5,36755974,4,-63,-30.6,-31,-17,2
16443384543,40.694218,-73.956494,89.8,731.5,36755974,4,-63,-31,-31,-16,2.2
16443384544,40.694211,-73.956493,89.8,731.5,36755974,4,-62.8,-31.4,-31,-15.8,2.5
16443384545,40.694204,-73.956491,89.8,731.5,36755974,4,-62.5,-31.8,-31,-15.5,2.8
16443384546,40.694197,-73.95649,89.8,731.5,36755974,4,-62.2,-32.2,-31,-15.2,3.2
16443384547,40.694189,-73.956489,89.8,731.5,36755974,4,-62,-32.6,-31,-15,3.5
16443384548,40.694182,-73.956488,89.7,731.5,36755974,4,-62,-33,-31.5,-15,3.8
16443384549,40.694175,-73.956486,89.7,731.5,36755974,4,-62,-32.4,-32,-15,4.1
16443384550,40.694168,-73.956485,89.8,731.5,36755974,4,-62,-31.8,-32.5,-15,4.4
16443384551,40.694161,-73.956484,89.8,731.5,36755974,4,-62,-31.2,-33,-15,4.6
16443384552,40.694154,-73.956483,89.7,731.5,36755974,4,-61.5,-30.6,-33,-14.5,4.9
16443384553,40.694146,-73.956481,89.8,731.5,36755974,4,-61,-30,-33,-14,5.2
16443384554,40.694139,-73.95648,89.8,731.5,36755974,4,-61.3,-31.2,-33,-14.3,4
16443384555,40.694131,-73.956479,89.9,731.5,36755974,4,-61.7,-32.5,-33,-14.7,2.9
16443384556,40.694124,-73.956478,89.9,731.5,36755974,4,-62,-33.8,-33,-15,1.8
16443384557,40.694116,-73.956476,89.9,731.5,36755974,4,-63,-35,-33.6,-15,0.6
16443384558,40.694109,-73.956475,89.9,731.5,36755974,4,-63.2,-35,-34.2,-15,0.9
16443384559,40.694102,-73.956474,89.9,731.5,36755974,4,-63.5,-35,-34.8,-15,1.2
16443384560,40.694095,-73.956473,89.9,731.5,36755974,4,-63.8,-35,-35.4,-15,1.4
16443384561,40.694088,-73.956472,89.9,731.5,36755974,4,-64,-35,-36,-15,1.7
16443384562,40.694082,-73.956471,89.9,731.5,36755974,4,-64,-35,-35.5,-16,2
16443384563,40.694075,-73.95647,89.9,731.5,36755974,4,-63.3,-34.8,-35,-15.7,1.7
16443384564,40.694068,-73.956468,89.9,731.5,36755974,4,-62.7,-34.6,-34.5,-15.3,1.4
16443384565,40.694061,-73.956467,89.9,731.5,36755974,4,-62,-34.4,-34,-15,1
16443384566,40.694054,-73.956466,90,731.5,36755974,4,-62,-34.2,-33.4,-14.5,0.7
16443384567,40.694047,-73.956465,90,731.5,36755974,4,-62,-34,-32.8,-14,0.4
16443384568,40.6940395,-73.9564635,89.95,731.5,36755974,4,-61.7,-33,-32.2,-14.3,-0.6
16443384569,40.694032,-73.956462,89.9,731.5,36755974,4,-61.3,-32,-31.6,-14.7,-1.5
16443384570,40.694025,-73.956461,89.9,731.5,36755974,4,-61,-31,-31,-15,-2.5
16443384571,40.694018,-73.95646,89.9,731.5,36755974,4,-61.5,-30,-30.4,-15.5,-3.4
16443384572,40.694011,-73.956459,89.9,731.5,36755974,4,-62,-29,-29.8,-16,-4.4
16443384573,40.694004,-73.956458,89.8,731.5,36755974,4,-62,-30.2,-29.2,-16.3,-4.6
16443384574,40.693997,-73.956457,89.8,731.5,36755974,4,-62,-31.5,-28.6,-16.7,-4.7
16443384575,40.69399,-73.956456,89.8,731.5,36755974,4,-62,-32.8,-28,-17,-4.8
16443384576,40.693983,-73.956455,89.8,731.5,36755974,4,-64,-34,-29.2,-17,-5
16443384577,40.693975,-73.956453,89.8,731.5,36755974,4,-64.2,-34.4,-30.4,-16.8,-3.6
16443384578,40.693968,-73.956452,89.8,731.5,36755974,4,-64.5,-34.8,-31.6,-16.5,-2.3
16443384579,40.693961,-73.956451,89.7,731.5,36755974,4,-64.8,-35.2,-32.8,-16.2,-0.9
16443384580,40.693954,-73.95645,89.7,731.5,36755974,4,-65,-35.6,-34,-16,0.4
16443384581,40.693947,-73.956449,89.7,731.5,36755974,4,-65,-36,-32.8,-15,1.8
16443384582,40.69394,-73.956448,89.7,731.5,36755974,4,-65,-35.2,-31.5,-15.3,1.2
16443384583,40.693932,-73.956446,89.7,731.5,36755974,4,-65,-34.4,-30.2,-15.7,0.7
16443384584,40.693926,-73.956445,89.8,731.5,36755974,4,-65,-33.6,-29,-16,0.1
16443384585,40.693918,-73.956444,89.8,731.5,36755974,4,-65,-32.8,-30,-16,-0.4
16443384586,40.693911,-73.956443,89.9,731.5,36755974,4,-65,-32,-31,-16,-1
16443384587,40.693904,-73.956442,89.8,731.5,36755974,4,-64.7,-33,-32,-15.3,-0.9
16443384588,40.693897,-73.956441,89.8,731.5,36755974,4,-64.3,-34,-33,-14.7,-0.8
16443384589,40.69389,-73.956439,89.8,731.5,36755974,4,-64,-35,-34,-14,-0.6
16443384590,40.693883,-73.956438,89.8,731.5,36755974,4,-64,-36,-34.4,-14.5,-0.5
16443384591,40.693875,-73.956437,89.9,731.5,36755974,4,-64,-37,-34.8,-15,-0.4
16443384592,40.693869,-73.956436,89.9,731.5,36755974,4,-64,-36.2,-35.2,-14.3,-0.9
16443384593,40.693861,-73.956435,89.9,731.5,36755974,4,-64,-35.5,-35.6,-13.7,-1.4
16443384594,40.693855,-73.956434,90,731.5,36755974,4,-64,-34.8,-36,-13,-1.9
16443384595,40.693848,-73.956432,90,731.5,36755974,4,-64,-34,-35.8,-14,-2.4
